wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776757739.249,room_14,1776757739.247,1776757739.249,2.27,room_temperature_mp
1776757739.347,room_15,1776757739.343,1776757739.347,3.853,room_temperature_mp
1776757739.348,room_15,1776757739.345,1776757739.348,3.027,room_temperature_mp
1776757739.35,room_15,1776757739.348,1776757739.35,2.648,room_temperature_mp
1776757739.45,room_01,1776757739.448,1776757739.45,2.267,room_temperature_mp
1776757739.45,room_01,1776757739.448,1776757739.45,2.299,room_temperature_mp
1776757739.452,room_01,1776757739.45,1776757739.452,1.381,room_temperature_mp
1776757739.552,room_02,1776757739.55,1776757739.552,2.097,room_temperature_mp
1776757739.553,room_02,1776757739.551,1776757739.553,1.636,room_temperature_mp
1776757739.554,room_02,1776757739.551,1776757739.554,2.271,room_temperature_mp
1776757739.654,room_03,1776757739.651,1776757739.654,2.967,room_temperature_mp
1776757739.654,room_03,1776757739.651,1776757739.654,2.962,room_temperature_mp
1776757739.656,room_03,1776757739.652,1776757739.656,3.554,room_temperature_mp
1776757739.753,room_04,1776757739.751,1776757739.753,1.951,room_temperature_mp
1776757739.754,room_04,1776757739.752,1776757739.754,1.904,room_temperature_mp
1776757739.755,room_04,1776757739.753,1776757739.755,1.755,room_temperature_mp
1776757739.856,room_05,1776757739.853,1776757739.856,2.779,room_temperature_mp
1776757739.857,room_05,1776757739.854,1776757739.857,2.842,room_temperature_mp
1776757739.857,room_05,1776757739.854,1776757739.857,2.935,room_temperature_mp
1776757739.958,room_06,1776757739.953,1776757739.958,4.869,room_temperature_mp
1776757739.959,room_06,1776757739.955,1776757739.959,4.102,room_temperature_mp
1776757739.96,room_06,1776757739.956,1776757739.96,3.877,room_temperature_mp
1776757740.058,room_07,1776757740.055,1776757740.058,2.644,room_temperature_mp
1776757740.059,room_07,1776757740.056,1776757740.059,2.433,room_temperature_mp
1776757740.059,room_07,1776757740.056,1776757740.059,2.704,room_temperature_mp
1776757740.163,room_08,1776757740.156,1776757740.163,6.74,room_temperature_mp
1776757740.163,room_08,1776757740.16,1776757740.163,3.055,room_temperature_mp
1776757740.164,room_08,1776757740.16,1776757740.164,4.441,room_temperature_mp
1776757740.26,room_09,1776757740.258,1776757740.26,2.178,room_temperature_mp
1776757740.261,room_09,1776757740.26,1776757740.261,1.148,room_temperature_mp
1776757740.263,room_09,1776757740.26,1776757740.263,2.693,room_temperature_mp
1776757740.363,room_10,1776757740.361,1776757740.363,2.218,room_temperature_mp
1776757740.363,room_10,1776757740.361,1776757740.363,2.344,room_temperature_mp
1776757740.364,room_10,1776757740.362,1776757740.364,2.47,room_temperature_mp
1776757740.468,room_11,1776757740.462,1776757740.468,6.053,room_temperature_mp
1776757740.469,room_11,1776757740.463,1776757740.469,5.26,room_temperature_mp
1776757740.469,room_11,1776757740.462,1776757740.469,6.315,room_temperature_mp
1776757740.569,room_12,1776757740.564,1776757740.569,5.414,room_temperature_mp
1776757740.569,room_12,1776757740.564,1776757740.569,5.052,room_temperature_mp
1776757740.57,room_12,1776757740.564,1776757740.57,5.928,room_temperature_mp
1776757740.667,room_13,1776757740.665,1776757740.667,1.925,room_temperature_mp
1776757740.668,room_13,1776757740.665,1776757740.668,3.012,room_temperature_mp
1776757740.668,room_13,1776757740.665,1776757740.668,3.165,room_temperature_mp
1776757740.768,room_14,1776757740.766,1776757740.768,1.755,room_temperature_mp
1776757740.769,room_14,1776757740.766,1776757740.769,2.252,room_temperature_mp
1776757740.769,room_14,1776757740.766,1776757740.769,2.449,room_temperature_mp
1776757740.869,room_15,1776757740.867,1776757740.869,1.422,room_temperature_mp
1776757740.869,room_15,1776757740.867,1776757740.869,1.8,room_temperature_mp
1776757740.87,room_15,1776757740.868,1776757740.87,2.467,room_temperature_mp
1776757740.974,room_01,1776757740.969,1776757740.974,5.362,room_temperature_mp
1776757740.974,room_01,1776757740.969,1776757740.974,5.506,room_temperature_mp
1776757740.975,room_01,1776757740.971,1776757740.975,4.077,room_temperature_mp
1776757741.077,room_02,1776757741.069,1776757741.077,8.001,room_temperature_mp
1776757741.078,room_02,1776757741.07,1776757741.078,8.16,room_temperature_mp
1776757741.079,room_02,1776757741.073,1776757741.079,5.942,room_temperature_mp
1776757741.175,room_03,1776757741.172,1776757741.175,3.144,room_temperature_mp
1776757741.175,room_03,1776757741.172,1776757741.175,3.346,room_temperature_mp
1776757741.177,room_03,1776757741.173,1776757741.177,3.249,room_temperature_mp
1776757741.274,room_04,1776757741.272,1776757741.274,2.003,room_temperature_mp
1776757741.275,room_04,1776757741.274,1776757741.275,1.786,room_temperature_mp
1776757741.277,room_04,1776757741.274,1776757741.277,2.309,room_temperature_mp
1776757741.379,room_05,1776757741.374,1776757741.379,5.364,room_temperature_mp
1776757741.38,room_05,1776757741.374,1776757741.38,5.748,room_temperature_mp
1776757741.381,room_05,1776757741.376,1776757741.381,5.068,room_temperature_mp
1776757741.478,room_06,1776757741.476,1776757741.478,2.36,room_temperature_mp
1776757741.478,room_06,1776757741.476,1776757741.478,1.642,room_temperature_mp
1776757741.479,room_06,1776757741.477,1776757741.479,2.078,room_temperature_mp
1776757741.578,room_07,1776757741.576,1776757741.578,2.103,room_temperature_mp
1776757741.58,room_07,1776757741.577,1776757741.58,2.256,room_temperature_mp
1776757741.58,room_07,1776757741.577,1776757741.58,2.401,room_temperature_mp
1776757741.68,room_08,1776757741.678,1776757741.68,2.509,room_temperature_mp
1776757741.681,room_08,1776757741.678,1776757741.681,3.158,room_temperature_mp
1776757741.682,room_08,1776757741.678,1776757741.682,3.298,room_temperature_mp
1776757741.782,room_09,1776757741.78,1776757741.782,2.125,room_temperature_mp
1776757741.782,room_09,1776757741.78,1776757741.782,2.294,room_temperature_mp
1776757741.782,room_09,1776757741.78,1776757741.782,2.199,room_temperature_mp
1776757741.884,room_10,1776757741.882,1776757741.884,2.304,room_temperature_mp
