wall_time,room_id,e2e_send_ts,e2e_consumer_done_ts,e2e_sink_arrival_ts,e2e_total_latency_ms,e2e_producer_to_consumer_ms,e2e_consumer_to_sink_ms,topic
1776723154.426,room_02,1776723154.419,1776723154.424,1776723154.426,6.988,4.83,2.156,room_alerts_mp
1776723155.435,room_03,1776723155.421,1776723155.425,1776723155.435,14.046,3.59,10.452,room_alerts_mp
1776723156.43,room_04,1776723156.424,1776723156.428,1776723156.43,5.97,4.05,1.925,room_alerts_mp
1776723157.432,room_05,1776723157.426,1776723157.43,1776723157.432,5.757,3.45,2.305,room_alerts_mp
1776723158.634,room_06,1776723158.435,1776723158.437,1776723158.634,198.191,1.82,196.376,room_alerts_mp
1776723159.443,room_07,1776723159.437,1776723159.441,1776723159.443,5.791,3.72,2.075,room_alerts_mp
1776723160.446,room_08,1776723160.441,1776723160.443,1776723160.446,4.808,2.69,2.122,room_alerts_mp
1776723161.934,room_09,1776723161.442,1776723161.446,1776723161.934,491.154,3.79,487.362,room_alerts_mp
1776723162.449,room_10,1776723162.446,1776723162.448,1776723162.449,3.179,1.47,1.709,room_alerts_mp
1776723163.45,room_11,1776723163.447,1776723163.448,1776723163.45,2.995,1.35,1.645,room_alerts_mp
1776723164.454,room_12,1776723164.448,1776723164.453,1776723164.454,6.132,4.42,1.709,room_alerts_mp
1776723165.454,room_13,1776723165.451,1776723165.452,1776723165.454,2.731,1.42,1.312,room_alerts_mp
1776723166.969,room_14,1776723166.451,1776723166.46,1776723166.969,517.591,8.83,508.765,room_alerts_mp
1776723167.462,room_15,1776723167.452,1776723167.46,1776723167.462,10.429,8.24,2.191,room_alerts_mp
1776723168.458,room_01,1776723168.454,1776723168.456,1776723168.458,3.927,1.58,2.35,room_alerts_mp
1776723169.465,room_02,1776723169.459,1776723169.463,1776723169.465,5.72,3.54,2.179,room_alerts_mp
1776723170.465,room_03,1776723170.46,1776723170.463,1776723170.465,5.237,3.01,2.229,room_alerts_mp
1776723171.473,room_04,1776723171.465,1776723171.469,1776723171.473,7.896,3.86,4.033,room_alerts_mp
1776723172.477,room_05,1776723172.472,1776723172.476,1776723172.477,5.326,3.46,1.865,room_alerts_mp
1776723173.476,room_06,1776723173.473,1776723173.475,1776723173.476,2.955,1.59,1.362,room_alerts_mp
1776723174.482,room_07,1776723174.475,1776723174.48,1776723174.482,7.147,4.97,2.18,room_alerts_mp
1776723175.482,room_08,1776723175.477,1776723175.48,1776723175.482,4.871,3.2,1.676,room_alerts_mp
1776723176.483,room_09,1776723176.479,1776723176.481,1776723176.483,3.163,1.65,1.516,room_alerts_mp
1776723177.498,room_10,1776723177.48,1776723177.486,1776723177.498,17.781,5.71,12.073,room_alerts_mp
1776723178.489,room_11,1776723178.483,1776723178.487,1776723178.489,6.118,4.15,1.97,room_alerts_mp
1776723179.491,room_12,1776723179.488,1776723179.49,1776723179.491,2.746,1.55,1.198,room_alerts_mp
1776723180.495,room_13,1776723180.489,1776723180.493,1776723180.495,5.311,4.06,1.247,room_alerts_mp
1776723181.498,room_14,1776723181.491,1776723181.496,1776723181.498,7.104,4.94,2.166,room_alerts_mp
1776723182.503,room_15,1776723182.492,1776723182.496,1776723182.503,10.196,3.85,6.349,room_alerts_mp
1776723183.499,room_01,1776723183.496,1776723183.498,1776723183.499,3.332,1.82,1.515,room_alerts_mp
1776723184.501,room_02,1776723184.499,1776723184.5,1776723184.501,2.791,1.4,1.388,room_alerts_mp
1776723185.511,room_03,1776723185.499,1776723185.504,1776723185.511,11.929,4.28,7.649,room_alerts_mp
1776723186.511,room_04,1776723186.502,1776723186.509,1776723186.511,9.357,7.57,1.791,room_alerts_mp
1776723187.511,room_05,1776723187.507,1776723187.51,1776723187.511,4.483,2.85,1.636,room_alerts_mp
1776723188.517,room_06,1776723188.509,1776723188.515,1776723188.517,8.053,6.21,1.845,room_alerts_mp
1776723189.518,room_07,1776723189.514,1776723189.516,1776723189.518,3.685,1.56,2.127,room_alerts_mp
1776723190.522,room_08,1776723190.516,1776723190.52,1776723190.522,6.062,3.68,2.384,room_alerts_mp
1776723191.525,room_09,1776723191.518,1776723191.523,1776723191.525,7.084,5.56,1.525,room_alerts_mp
1776723192.527,room_10,1776723192.521,1776723192.525,1776723192.527,6.393,4.29,2.105,room_alerts_mp
1776723193.534,room_11,1776723193.525,1776723193.533,1776723193.534,9.454,7.69,1.763,room_alerts_mp
1776723194.53,room_12,1776723194.527,1776723194.528,1776723194.53,2.963,1.42,1.544,room_alerts_mp
1776723195.536,room_13,1776723195.529,1776723195.533,1776723195.536,6.531,3.83,2.697,room_alerts_mp
1776723196.538,room_14,1776723196.531,1776723196.536,1776723196.538,6.43,4.66,1.771,room_alerts_mp
1776723197.545,room_15,1776723197.533,1776723197.542,1776723197.545,12.562,8.92,3.64,room_alerts_mp
1776723198.56,room_01,1776723198.535,1776723198.537,1776723198.56,24.8,1.81,22.987,room_alerts_mp
1776723199.539,room_02,1776723199.536,1776723199.538,1776723199.539,3.044,1.3,1.744,room_alerts_mp
1776723200.545,room_03,1776723200.538,1776723200.542,1776723200.545,7.016,4.03,2.981,room_alerts_mp
1776723201.544,room_04,1776723201.541,1776723201.542,1776723201.544,3.613,1.61,2.003,room_alerts_mp
1776723202.548,room_05,1776723202.542,1776723202.546,1776723202.548,5.911,4.3,1.607,room_alerts_mp
1776723203.553,room_06,1776723203.546,1776723203.552,1776723203.553,7.155,5.84,1.316,room_alerts_mp
1776723204.554,room_07,1776723204.549,1776723204.552,1776723204.554,5.132,3.01,2.123,room_alerts_mp
1776723206.065,room_08,1776723205.554,1776723205.56,1776723206.065,511.466,5.98,505.485,room_alerts_mp
1776723206.564,room_09,1776723206.559,1776723206.563,1776723206.564,5.435,4.03,1.405,room_alerts_mp
1776723207.57,room_10,1776723207.561,1776723207.568,1776723207.57,8.747,6.42,2.324,room_alerts_mp
1776723208.581,room_11,1776723208.562,1776723208.579,1776723208.581,18.438,16.69,1.751,room_alerts_mp
1776723209.57,room_12,1776723209.564,1776723209.568,1776723209.57,6.153,4.31,1.84,room_alerts_mp
1776723210.574,room_13,1776723210.568,1776723210.573,1776723210.574,5.63,4.37,1.263,room_alerts_mp
