wall_time,room_id,e2e_send_ts,e2e_sink_arrival_ts,e2e_latency_ms,topic
1776759996.986,room_04,1776759996.983,1776759996.986,2.865,room_temperature_mp
1776759997.087,room_05,1776759997.084,1776759997.087,2.641,room_temperature_mp
1776759997.189,room_06,1776759997.186,1776759997.189,2.553,room_temperature_mp
1776759997.293,room_07,1776759997.291,1776759997.293,2.243,room_temperature_mp
1776759997.398,room_08,1776759997.392,1776759997.398,6.444,room_temperature_mp
1776759997.496,room_09,1776759997.493,1776759997.496,3.027,room_temperature_mp
1776759997.601,room_10,1776759997.596,1776759997.601,5.866,room_temperature_mp
1776759997.705,room_11,1776759997.699,1776759997.705,5.936,room_temperature_mp
1776759997.802,room_12,1776759997.799,1776759997.802,2.857,room_temperature_mp
1776759997.905,room_13,1776759997.901,1776759997.905,4.715,room_temperature_mp
1776759998.004,room_14,1776759998.001,1776759998.004,2.504,room_temperature_mp
1776759998.107,room_15,1776759998.102,1776759998.107,4.392,room_temperature_mp
1776759998.213,room_01,1776759998.207,1776759998.213,6.44,room_temperature_mp
1776759998.317,room_02,1776759998.309,1776759998.317,8.316,room_temperature_mp
1776759998.415,room_03,1776759998.41,1776759998.415,4.891,room_temperature_mp
1776759998.515,room_04,1776759998.512,1776759998.515,2.339,room_temperature_mp
1776759998.622,room_05,1776759998.616,1776759998.622,5.48,room_temperature_mp
1776759998.723,room_06,1776759998.718,1776759998.723,4.511,room_temperature_mp
1776759998.829,room_07,1776759998.824,1776759998.829,4.556,room_temperature_mp
1776759998.931,room_08,1776759998.926,1776759998.931,4.883,room_temperature_mp
1776759999.029,room_09,1776759999.027,1776759999.029,2.354,room_temperature_mp
1776759999.132,room_10,1776759999.129,1776759999.132,2.327,room_temperature_mp
1776759999.233,room_11,1776759999.23,1776759999.233,2.261,room_temperature_mp
1776759999.334,room_12,1776759999.332,1776759999.334,2.122,room_temperature_mp
1776759999.435,room_13,1776759999.432,1776759999.435,2.207,room_temperature_mp
1776759999.536,room_14,1776759999.533,1776759999.536,2.666,room_temperature_mp
1776759999.636,room_15,1776759999.634,1776759999.636,2.071,room_temperature_mp
1776759999.741,room_01,1776759999.738,1776759999.741,2.198,room_temperature_mp
1776759999.843,room_02,1776759999.841,1776759999.843,2.933,room_temperature_mp
1776759999.949,room_03,1776759999.941,1776759999.949,7.439,room_temperature_mp
1776760000.046,room_04,1776760000.042,1776760000.046,3.331,room_temperature_mp
1776760000.146,room_05,1776760000.144,1776760000.146,2.223,room_temperature_mp
